% Original filename: Decay Test Spring 0Deg0003.mat
0 Deg Decay Spring Run 4 2018-04-12
Time(s) Response(deg) LoadCell(N)
6.060000 -0.137146 -1.993003
6.080000 -0.090460 -1.987976
6.100000 -0.042924 -1.983369
6.120000 0.005891 -1.988284
6.140000 0.052424 -1.982389
6.160000 0.099004 -1.985763
6.180000 0.141137 -1.979280
6.200000 0.184116 -1.975597
6.220000 0.225999 -1.982529
6.240000 0.273123 -1.984517
6.260000 0.314293 -1.987206
6.280000 0.353376 -1.978454
6.300000 0.391690 -1.984895
6.320000 0.427462 -1.984167
6.340000 0.459421 -1.985049
6.360000 0.490415 -1.979602
6.380000 0.514513 -1.976829
6.400000 0.537253 -1.977207
6.420000 0.557341 -1.976241
6.440000 0.575112 -1.978033
6.460000 0.596451 -1.985329
6.480000 0.612838 -1.981562
6.500000 0.625342 -1.977809
6.520000 0.634354 -1.980428
6.540000 0.637521 -1.976801
6.560000 0.641376 -1.979084
6.580000 0.649905 -1.984433
6.600000 0.654588 -1.981940
6.620000 0.650347 -1.978244
6.640000 0.646088 -1.977865
6.660000 0.644908 -1.992821
6.680000 0.634704 -1.990566
6.700000 0.624231 -1.981800
6.720000 0.609702 -1.983075
6.740000 0.600107 -1.984349
6.760000 0.588298 -1.983033
6.780000 0.571126 -1.982024
6.800000 0.553759 -1.985077
6.820000 0.538449 -1.981828
6.840000 0.524710 -1.985357
6.860000 0.508089 -1.986996
6.880000 0.484325 -1.982823
6.900000 0.459835 -1.986562
6.920000 0.431938 -1.990146
6.940000 0.404423 -1.988172
6.960000 0.381337 -1.989866
6.980000 0.357145 -1.988270
7.000000 0.332355 -1.986407
7.020000 0.303560 -1.982753
7.040000 0.271893 -1.983915
7.060000 0.238174 -1.982767
7.080000 0.207232 -1.986057
7.100000 0.175845 -1.991589
7.120000 0.142401 -1.981016
7.140000 0.108382 -1.975849
7.160000 0.073992 -1.985413
7.180000 0.038198 -1.984993
7.200000 0.005421 -1.979952
7.220000 -0.023947 -1.979910
7.240000 -0.051828 -1.983621
7.260000 -0.082137 -1.978328
7.280000 -0.114206 -1.984419
7.300000 -0.146506 -1.981296
7.320000 -0.180174 -1.978902
7.340000 -0.206462 -1.983705
7.360000 -0.231175 -1.987570
7.380000 -0.257101 -1.984909
7.400000 -0.285372 -1.983663
7.420000 -0.313563 -1.975023
7.440000 -0.335190 -1.986968
7.460000 -0.352825 -1.988508
7.480000 -0.372430 -1.977389
7.500000 -0.390240 -1.978300
7.520000 -0.407396 -1.979350
7.540000 -0.413082 -1.979350
7.560000 -0.418146 -1.982921
7.580000 -0.427021 -1.980596
7.600000 -0.433024 -1.979854
7.620000 -0.439319 -1.980540
7.640000 -0.440274 -1.982291
7.660000 -0.443238 -1.981716
7.680000 -0.448798 -1.986660
7.700000 -0.453701 -1.988046
7.720000 -0.449955 -1.986295
7.740000 -0.441495 -1.984139
7.760000 -0.433695 -1.988130
7.780000 -0.426517 -1.985511
7.800000 -0.421562 -1.979966
7.820000 -0.417776 -1.983803
