90Deg Damping 	 _20180413_132428_ 	 Freq=0.5Hz Amp=0m ang=0rad 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
161604.000000, 8.096627E-5, -1.041602E-3, 2.278267E-3, 2.123426E-3, 2.555638E-3, 4.431971E-4, -3.308838E-4, 3.451830E-2
162409.000000, 1.249734E-4, -1.085517E-3, 2.252315E-3, 1.888530E-3, 2.162884E-3, 4.206243E-4, -4.035571E-4, 3.754302E-2
163216.000000, 1.249734E-4, -1.085517E-3, 2.118374E-3, 1.504696E-3, 2.524487E-3, 3.512543E-4, -4.178715E-4, 3.639475E-2
164025.000000, 5.896270E-5, -1.107474E-3, 2.087818E-3, 1.771933E-3, 2.168357E-3, 4.982526E-4, -5.136682E-4, 3.390215E-2
164836.000000, 8.096627E-5, -1.107474E-3, 1.992803E-3, 1.827253E-3, 2.448715E-3, 4.487026E-4, -4.740282E-4, 3.528848E-2
165649.000000, 8.096627E-5, -1.107474E-3, 1.900300E-3, 1.461717E-3, 1.738979E-3, 2.163683E-4, -3.672204E-4, 3.827120E-2
166464.000000, 8.096627E-5, -1.129432E-3, 1.786868E-3, 1.662570E-3, 2.175513E-3, 3.997032E-4, -3.650182E-4, 3.666081E-2
167281.000000, 1.249734E-4, -1.129432E-3, 1.647484E-3, 1.503420E-3, 1.858952E-3, 5.626676E-4, -5.791843E-4, 3.436426E-2
168100.000000, 1.249734E-4, -1.129432E-3, 1.504753E-3, 1.292779E-3, 1.945249E-3, 2.906932E-4, -4.547588E-4, 3.825720E-2
168921.000000, -7.048019E-6, -1.129432E-3, 1.416853E-3, 1.522569E-3, 2.797689E-3, 3.997032E-4, -3.952988E-4, 3.164761E-2
169744.000000, -7.048019E-6, -1.129432E-3, 1.486754E-3, 1.638740E-3, 2.074062E-3, 3.534566E-4, -2.906932E-4, 3.159159E-2
170569.000000, -2.905159E-5, -1.173346E-3, 1.577583E-3, 1.751507E-3, 2.481971E-3, 3.864899E-4, -4.046582E-4, 3.461632E-2
171396.000000, -7.305874E-5, -1.195304E-3, 1.668831E-3, 1.636187E-3, 2.870515E-3, 3.462993E-4, -3.567599E-4, 3.734698E-2
172225.000000, -7.305874E-5, -1.195304E-3, 1.781426E-3, 2.085979E-3, 2.458397E-3, 5.467015E-4, -5.340387E-4, 3.432225E-2
173056.000000, -2.905159E-5, -1.173346E-3, 1.761753E-3, 1.890232E-3, 2.454187E-3, 5.015560E-4, -5.934987E-4, 4.370451E-2
173889.000000, -1.170659E-4, -1.129432E-3, 1.808633E-3, 1.984701E-3, 3.037636E-3, 2.092110E-4, -3.028055E-4, 4.051174E-2
174724.000000, -1.170659E-4, -1.129432E-3, 1.773055E-3, 2.094064E-3, 2.699185E-3, 3.253782E-4, -2.791316E-4, 3.649277E-2
175561.000000, -1.390695E-4, -1.151389E-3, 1.874348E-3, 2.222576E-3, 3.265795E-3, 5.114660E-4, -5.384432E-4, 3.626872E-2
176400.000000, -1.170659E-4, -1.129432E-3, 1.832491E-3, 2.432791E-3, 3.150453E-3, 4.266804E-4, -5.555104E-4, 3.687086E-2
177241.000000, -1.170659E-4, -1.129432E-3, 1.878534E-3, 2.553218E-3, 3.045634E-3, 3.418949E-4, -3.936471E-4, 3.372011E-2
178084.000000, -2.905159E-5, -1.041602E-3, 1.927925E-3, 2.565984E-3, 3.477537E-3, 2.989516E-4, -2.312333E-4, 3.495240E-2
178929.000000, -2.905159E-5, -1.041602E-3, 2.120466E-3, 2.622580E-3, 3.683807E-3, 2.604127E-4, -2.813338E-4, 3.880333E-2
179776.000000, -1.170659E-4, -9.757301E-4, 2.200831E-3, 2.299598E-3, 3.658128E-3, 3.980515E-4, -2.433455E-4, 3.334201E-2
180625.000000, -5.105516E-5, -9.537727E-4, 2.495922E-3, 2.579601E-3, 3.333149E-3, 4.354893E-4, -5.351398E-4, 3.415421E-2
181476.000000, -5.105516E-5, -9.537727E-4, 2.468297E-3, 2.413642E-3, 3.655182E-3, 3.540071E-4, -4.261299E-4, 3.572259E-2
182329.000000, -1.610730E-4, -8.879006E-4, 2.492574E-3, 2.451089E-3, 3.343252E-3, 4.261299E-4, -3.330860E-4, 3.604466E-2
183184.000000, -9.506231E-5, -8.439859E-4, 2.404674E-3, 2.088958E-3, 3.412710E-3, 2.686710E-4, -2.648171E-4, 2.981317E-2
184041.000000, -9.506231E-5, -8.439859E-4, 2.268221E-3, 2.274917E-3, 3.391241E-3, 3.407938E-4, -4.960504E-4, 3.243180E-2
184900.000000, -9.506231E-5, -8.439859E-4, 2.225946E-3, 2.248108E-3, 3.652235E-3, 5.329376E-4, -5.494543E-4, 3.544252E-2
185761.000000, -2.905159E-5, -8.659433E-4, 2.157300E-3, 2.402152E-3, 3.632029E-3, 2.427949E-4, -2.747271E-4, 3.549853E-2
186624.000000, -2.905159E-5, -8.659433E-4, 2.153115E-3, 2.039170E-3, 3.529315E-3, 2.598621E-4, -2.972999E-4, 4.251422E-2
187489.000000, -5.105516E-5, -8.659433E-4, 2.292498E-3, 2.423855E-3, 3.802096E-3, 3.424455E-4, -1.811327E-4, 2.985518E-2
188356.000000, 8.096627E-5, -8.000712E-4, 2.349005E-3, 1.742571E-3, 3.456068E-3, 5.065110E-4, -4.470510E-4, 3.353806E-2
189225.000000, 8.096627E-5, -8.000712E-4, 2.305892E-3, 1.657464E-3, 3.094886E-3, 3.259288E-4, -4.844887E-4, 3.365009E-2
190096.000000, 1.249734E-4, -7.781139E-4, 2.194134E-3, 1.689804E-3, 3.011115E-3, 3.116143E-4, -3.567599E-4, 3.478436E-2
190969.000000, 1.249734E-4, -7.781139E-4, 2.032149E-3, 1.560441E-3, 3.060368E-3, 4.068604E-4, -2.879405E-4, 3.304794E-2
191844.000000, 2.129877E-4, -8.000712E-4, 1.906159E-3, 1.750656E-3, 2.932396E-3, 3.347377E-4, -3.518049E-4, 4.173003E-2
192721.000000, 1.909841E-4, -8.220286E-4, 1.808215E-3, 1.797891E-3, 3.131930E-3, 3.358388E-4, -4.833876E-4, 3.610068E-2
193600.000000, 1.909841E-4, -8.220286E-4, 1.681807E-3, 1.440440E-3, 2.838522E-3, 4.371410E-4, -4.217254E-4, 3.757103E-2
194481.000000, 2.349913E-4, -7.781139E-4, 1.686411E-3, 1.209800E-3, 2.825894E-3, 3.573104E-4, -3.903438E-4, 3.175963E-2
195364.000000, 2.569948E-4, -8.220286E-4, 1.685574E-3, 1.110224E-3, 2.746333E-3, 2.846371E-4, -3.754788E-4, 3.013524E-2
196249.000000, 2.569948E-4, -8.220286E-4, 1.767613E-3, 1.217885E-3, 2.702132E-3, 3.820854E-4, -2.972999E-4, 3.220774E-2
197136.000000, 1.469770E-4, -8.659433E-4, 1.631997E-3, 1.127246E-3, 2.317797E-3, 4.954998E-4, -5.802854E-4, 3.456031E-2
198025.000000, 1.029698E-4, -9.098580E-4, 1.721571E-3, 1.117884E-3, 2.535011E-3, 4.024560E-4, -5.158704E-4, 3.118550E-2
198916.000000, 1.029698E-4, -9.098580E-4, 1.541587E-3, 1.245970E-3, 2.272754E-3, 3.418949E-4, -3.006032E-4, 3.530249E-2
199809.000000, 1.909841E-4, -1.019645E-3, 1.480894E-3, 9.638396E-4, 2.633095E-3, 3.451982E-4, -2.213233E-4, 3.105947E-2
200704.000000, 1.909841E-4, -1.019645E-3, 1.328117E-3, 1.062139E-3, 2.124156E-3, 3.584116E-4, -4.800843E-4, 2.344164E-2
201601.000000, 1.469770E-4, -1.107474E-3, 1.387135E-3, 9.204349E-4, 2.113632E-3, 3.963999E-4, -4.949493E-4, 3.430825E-2
202500.000000, 1.249734E-4, -1.151389E-3, 1.422295E-3, 1.184693E-3, 2.139311E-3, 4.663204E-4, -3.369399E-4, 3.736098E-2
203401.000000, 1.249734E-4, -1.151389E-3, 1.363277E-3, 1.348950E-3, 2.167094E-3, 5.175221E-4, -4.558599E-4, 3.859328E-2
204304.000000, 8.096627E-5, -1.261176E-3, 1.392158E-3, 1.135756E-3, 1.936830E-3, 3.573104E-4, -2.736260E-4, 3.863529E-2
205209.000000, 1.689806E-4, -1.349005E-3, 1.389646E-3, 1.122990E-3, 1.935988E-3, 4.459499E-4, -4.558599E-4, 3.913941E-2
206116.000000, 1.689806E-4, -1.349005E-3, 1.456199E-3, 1.477036E-3, 2.047542E-3, 5.433982E-4, -4.916460E-4, 3.419622E-2
207025.000000, 3.695913E-5, -1.349005E-3, 1.486336E-3, 1.038734E-3, 1.611429E-3, 4.442982E-4, -5.769821E-4, 2.823079E-2
207936.000000, -7.305874E-5, -1.370963E-3, 1.511868E-3, 1.438738E-3, 2.266440E-3, 2.741766E-4, -3.655688E-4, 3.132553E-2
208849.000000, -7.305874E-5, -1.370963E-3, 1.443642E-3, 1.637038E-3, 1.731402E-3, 3.848382E-4, -2.394916E-4, 2.998121E-2
209764.000000, -2.270837E-4, -1.392920E-3, 1.535727E-3, 1.246821E-3, 2.392728E-3, 4.178715E-4, -4.993537E-4, 3.031729E-2
210681.000000, -2.050802E-4, -1.305090E-3, 1.543679E-3, 1.508952E-3, 1.797071E-3, 3.264793E-4, -5.246793E-4, 3.076540E-2
211600.000000, -2.050802E-4, -1.305090E-3, 1.549121E-3, 1.517037E-3, 2.366207E-3, 3.617149E-4, -4.024560E-4, 3.128352E-2
212521.000000, -2.050802E-4, -1.261176E-3, 1.569212E-3, 1.092352E-3, 2.542589E-3, 4.371410E-4, -3.831866E-4, 3.439227E-2
213444.000000, -2.050802E-4, -1.261176E-3, 1.535727E-3, 7.549013E-4, 2.298854E-3, 2.477499E-4, -2.571094E-4, 2.737658E-2
214369.000000, -2.490873E-4, -1.195304E-3, 1.499311E-3, 1.098309E-3, 2.436928E-3, 3.743777E-4, -4.046582E-4, 3.321598E-2
215296.000000, -1.830766E-4, -1.085517E-3, 1.553307E-3, 1.385972E-3, 2.187300E-3, 4.553093E-4, -4.277815E-4, 3.513445E-2
216225.000000, -1.830766E-4, -1.085517E-3, 1.521495E-3, 1.224268E-3, 2.715603E-3, 5.158704E-4, -5.698248E-4, 3.583461E-2
217156.000000, 1.495555E-5, -1.063559E-3, 1.522332E-3, 1.596187E-3, 2.511017E-3, 2.521544E-4, -4.217254E-4, 3.824319E-2
218089.000000, -7.048019E-6, -9.537727E-4, 1.511868E-3, 1.487249E-3, 2.885670E-3, 3.242771E-4, -2.565588E-4, 3.472835E-2
219024.000000, -7.048019E-6, -9.537727E-4, 1.565445E-3, 1.059585E-3, 2.945446E-3, 4.349388E-4, -3.683216E-4, 3.322999E-2
219961.000000, 1.249734E-4, -8.879006E-4, 1.528192E-3, 1.389376E-3, 3.179078E-3, 4.310849E-4, -5.824876E-4, 3.310396E-2
220900.000000, 2.129877E-4, -8.659433E-4, 1.560004E-3, 1.794912E-3, 3.225804E-3, 3.842877E-4, -3.677710E-4, 3.561056E-2
221841.000000, 2.129877E-4, -8.659433E-4, 1.742081E-3, 1.592782E-3, 3.693068E-3, 3.540071E-4, -3.182210E-4, 3.705291E-2
222784.000000, 2.789984E-4, -7.561565E-4, 1.786030E-3, 2.109383E-3, 4.140126E-3, 2.934460E-4, -2.262783E-4, 3.709492E-2
223729.000000, 2.789984E-4, -7.561565E-4, 1.965596E-3, 1.871508E-3, 4.121183E-3, 3.314343E-4, -3.099627E-4, 3.187166E-2
224676.000000, 3.230056E-4, -8.000712E-4, 2.065215E-3, 2.364279E-3, 4.270623E-3, 4.393432E-4, -4.426465E-4, 3.793512E-2
225625.000000, 3.670127E-4, -8.000712E-4, 2.282034E-3, 2.279172E-3, 3.905231E-3, 3.033560E-4, -4.586126E-4, 2.839883E-2
226576.000000, 3.670127E-4, -8.000712E-4, 2.359887E-3, 2.577473E-3, 4.221792E-3, 5.037582E-4, -5.389937E-4, 4.039971E-2
227529.000000, 4.110199E-4, -8.220286E-4, 2.481272E-3, 2.211937E-3, 4.068563E-3, 3.732766E-4, -3.826360E-4, 3.678684E-2
228484.000000, 4.550270E-4, -8.220286E-4, 2.572939E-3, 2.208959E-3, 4.526145E-3, 2.136155E-4, -2.995021E-4, 3.853726E-2
229441.000000, 4.550270E-4, -8.220286E-4, 2.578380E-3, 2.455344E-3, 4.763565E-3, 4.013549E-4, -5.059604E-4, 3.803314E-2
230400.000000, 4.550270E-4, -7.781139E-4, 2.609773E-3, 2.904711E-3, 4.175065E-3, 4.332871E-4, -4.244782E-4, 3.500842E-2
231361.000000, 3.670127E-4, -8.220286E-4, 2.619818E-3, 2.627686E-3, 4.372916E-3, 2.295816E-4, -3.039066E-4, 2.775467E-2
232324.000000, 3.670127E-4, -8.220286E-4, 2.646188E-3, 2.861306E-3, 4.676427E-3, 3.022549E-4, -2.818844E-4, 3.808916E-2
233289.000000, 2.789984E-4, -8.220286E-4, 2.585077E-3, 2.657048E-3, 4.368285E-3, 2.945471E-4, -1.943461E-4, 3.457431E-2
234256.000000, 2.349913E-4, -8.879006E-4, 2.659582E-3, 2.613644E-3, 3.865661E-3, 4.839382E-4, -4.575115E-4, 3.519046E-2
235225.000000, 2.349913E-4, -8.879006E-4, 2.619400E-3, 2.378748E-3, 3.998684E-3, 3.061088E-4, -4.354893E-4, 3.692688E-2
236196.000000, 1.495555E-5, -8.439859E-4, 2.626097E-3, 2.591941E-3, 4.540036E-3, 3.562093E-4, -4.409949E-4, 3.175963E-2
237169.000000, 1.495555E-5, -8.439859E-4, 2.562474E-3, 2.537473E-3, 4.068142E-3, 4.063099E-4, -3.512543E-4, 4.018966E-2
238144.000000, -7.305874E-5, -8.439859E-4, 2.468715E-3, 2.043000E-3, 3.744004E-3, 3.286816E-4, -3.611643E-4, 4.160400E-2
239121.000000, -1.390695E-4, -9.318154E-4, 2.425184E-3, 2.324705E-3, 3.995737E-3, 3.160188E-4, -4.299838E-4, 4.010564E-2
240100.000000, -1.390695E-4, -9.318154E-4, 2.386676E-3, 2.210235E-3, 3.957009E-3, 4.553093E-4, -4.883426E-4, 3.649277E-2
241081.000000, -1.170659E-4, -8.879006E-4, 2.335192E-3, 1.715337E-3, 3.816409E-3, 3.154682E-4, -2.659183E-4, 3.463032E-2
242064.000000, -2.490873E-4, -9.318154E-4, 2.293754E-3, 1.931084E-3, 3.318836E-3, 2.642666E-4, -3.881416E-4, 3.880333E-2
243049.000000, -2.490873E-4, -9.318154E-4, 2.081958E-3, 1.642144E-3, 3.544891E-3, 3.165693E-4, -1.915933E-4, 3.202570E-2
244036.000000, -2.270837E-4, -9.537727E-4, 2.035497E-3, 1.765550E-3, 2.945446E-3, 4.635676E-4, -4.442982E-4, 4.018966E-2
245025.000000, -3.150980E-4, -9.318154E-4, 1.919554E-3, 1.368525E-3, 3.062893E-3, 3.672204E-4, -4.630171E-4, 3.341203E-2
246016.000000, -3.150980E-4, -9.318154E-4, 1.690597E-3, 1.258736E-3, 2.449978E-3, 2.862888E-4, -4.685226E-4, 3.124151E-2
247009.000000, -1.610730E-4, -9.098580E-4, 1.520658E-3, 1.279588E-3, 2.386413E-3, 4.173210E-4, -3.787821E-4, 3.005122E-2
248004.000000, -1.610730E-4, -9.098580E-4, 1.359091E-3, 9.429884E-4, 2.668876E-3, 3.677710E-4, -3.804338E-4, 3.535850E-2
249001.000000, -2.490873E-4, -9.318154E-4, 1.174084E-3, 8.855410E-4, 2.309378E-3, 2.560083E-4, -3.154682E-4, 3.737498E-2
250000.000000, -2.050802E-4, -9.098580E-4, 9.777753E-4, 1.036606E-3, 2.043753E-3, 4.365904E-4, -4.376915E-4, 3.358007E-2
251001.000000, -2.050802E-4, -9.098580E-4, 8.999216E-4, 7.893698E-4, 2.325374E-3, 3.963999E-4, -4.151188E-4, 3.778108E-2
252004.000000, -7.305874E-5, -1.019645E-3, 7.391914E-4, 4.417066E-4, 2.703816E-3, 3.061088E-4, -2.455477E-4, 4.098785E-2
253009.000000, 3.695913E-5, -1.019645E-3, 7.584455E-4, 7.719228E-4, 2.265598E-3, 3.094121E-4, -2.736260E-4, 3.236178E-2
254016.000000, 3.695913E-5, -1.019645E-3, 7.023574E-4, 5.046860E-4, 2.164568E-3, 4.806349E-4, -5.021065E-4, 3.435026E-2
255025.000000, 1.249734E-4, -1.107474E-3, 7.165887E-4, 4.523450E-4, 2.283278E-3, 4.591632E-4, -5.235782E-4, 2.991119E-2
256036.000000, 2.789984E-4, -1.085517E-3, 6.868704E-4, 3.919189E-4, 2.377994E-3, 4.536576E-4, -4.547588E-4, 3.680085E-2
257049.000000, 2.789984E-4, -1.085517E-3, 7.467256E-4, 6.855389E-4, 2.559427E-3, 2.807832E-4, -4.888932E-4, 3.639475E-2
258064.000000, 3.890163E-4, -1.195304E-3, 7.965352E-4, 4.204298E-4, 2.524487E-3, 3.606138E-4, -2.725249E-4, 3.699689E-2
259081.000000, 5.210377E-4, -1.107474E-3, 1.016284E-3, 3.778762E-4, 2.600681E-3, 4.751293E-4, -4.074110E-4, 3.944748E-2
260100.000000, 5.210377E-4, -1.107474E-3, 1.098741E-3, 9.404351E-4, 2.449557E-3, 3.705238E-4, -4.635676E-4, 3.485438E-2
261121.000000, 5.650449E-4, -1.151389E-3, 1.267006E-3, 1.005968E-3, 3.080994E-3, 4.707249E-4, -3.677710E-4, 3.268386E-2
262144.000000, 5.650449E-4, -1.151389E-3, 1.441549E-3, 1.163842E-3, 3.184550E-3, 2.697721E-4, -3.028055E-4, 3.306195E-2
263169.000000, 5.650449E-4, -1.107474E-3, 1.676366E-3, 1.344269E-3, 3.292737E-3, 3.617149E-4, -3.881416E-4, 3.045732E-2
264196.000000, 6.310556E-4, -1.085517E-3, 1.783938E-3, 1.281290E-3, 3.410605E-3, 3.116143E-4, -3.253782E-4, 3.198369E-2
265225.000000, 6.310556E-4, -1.085517E-3, 1.917461E-3, 1.387248E-3, 3.648025E-3, 5.714765E-4, -5.389937E-4, 3.716493E-2
266256.000000, 6.970663E-4, -1.019645E-3, 2.031730E-3, 1.302992E-3, 3.391241E-3, 4.096132E-4, -3.875910E-4, 4.303234E-2
267289.000000, 6.090520E-4, -9.757301E-4, 2.259431E-3, 1.915764E-3, 3.654340E-3, 2.565588E-4, -4.591632E-4, 4.206611E-2
268324.000000, 6.090520E-4, -9.757301E-4, 2.326402E-3, 1.868955E-3, 3.981424E-3, 2.455477E-4, -2.582105E-4, 3.740299E-2
269361.000000, 5.650449E-4, -8.879006E-4, 2.464111E-3, 1.811508E-3, 3.944801E-3, 3.886921E-4, -3.925460E-4, 3.241779E-2
270400.000000, 5.430413E-4, -8.220286E-4, 2.515595E-3, 2.188533E-3, 4.389754E-3, 4.487026E-4, -4.652193E-4, 3.351006E-2
271441.000000, 5.430413E-4, -8.220286E-4, 2.580054E-3, 2.323428E-3, 4.654958E-3, 4.008043E-4, -4.547588E-4, 3.660480E-2
272484.000000, 5.210377E-4, -7.122418E-4, 2.605587E-3, 2.160022E-3, 4.383861E-3, 2.488510E-4, -3.039066E-4, 4.016165E-2
273529.000000, 5.210377E-4, -7.122418E-4, 2.564567E-3, 2.269385E-3, 3.963744E-3, 2.411433E-4, -2.147166E-4, 3.661880E-2
274576.000000, 3.450091E-4, -6.024550E-4, 2.555777E-3, 2.552366E-3, 3.842087E-3, 3.908943E-4, -3.033560E-4, 3.453230E-2
275625.000000, 2.129877E-4, -5.365829E-4, 2.594286E-3, 2.531515E-3, 4.205374E-3, 4.894437E-4, -5.175221E-4, 3.526048E-2
276676.000000, 2.129877E-4, -5.365829E-4, 2.617725E-3, 2.269810E-3, 4.092558E-3, 2.950977E-4, -4.200738E-4, 4.227616E-2
277729.000000, 1.029698E-4, -4.707108E-4, 2.636142E-3, 2.737900E-3, 4.402383E-3, 2.141660E-4, -1.734249E-4, 3.019126E-2
278784.000000, 1.495555E-5, -4.487535E-4, 2.552010E-3, 3.019180E-3, 4.142652E-3, 3.611643E-4, -3.485016E-4, 3.740299E-2
279841.000000, 1.495555E-5, -4.487535E-4, 2.598890E-3, 2.680453E-3, 4.057197E-3, 5.021065E-4, -5.654204E-4, 4.261224E-2
280900.000000, -1.170659E-4, -4.267961E-4, 2.510153E-3, 2.645984E-3, 4.040780E-3, 1.981999E-4, -3.688721E-4, 3.730497E-2
281961.000000, -2.270837E-4, -4.487535E-4, 2.564986E-3, 2.749815E-3, 4.046252E-3, 3.980515E-4, -3.562093E-4, 3.266985E-2
283024.000000, -2.270837E-4, -4.487535E-4, 2.499271E-3, 2.354492E-3, 3.485536E-3, 2.752777E-4, -2.361883E-4, 3.727696E-2
284089.000000, -2.710909E-4, -5.365829E-4, 2.494666E-3, 2.554920E-3, 3.283475E-3, 3.319849E-4, -3.897932E-4, 3.481237E-2
285156.000000, -2.050802E-4, -5.365829E-4, 2.354446E-3, 2.413216E-3, 3.883341E-3, 4.564104E-4, -4.107143E-4, 4.119790E-2
286225.000000, -2.050802E-4, -5.365829E-4, 2.281197E-3, 2.462153E-3, 3.583198E-3, 3.980515E-4, -4.696237E-4, 3.398617E-2
287296.000000, -2.490873E-4, -6.024550E-4, 2.207947E-3, 2.416195E-3, 3.105410E-3, 3.534566E-4, -4.343882E-4, 3.282389E-2
288369.000000, -2.490873E-4, -6.024550E-4, 2.071075E-3, 2.015340E-3, 2.779588E-3, 3.220749E-4, -3.540071E-4, 3.041531E-2
289444.000000, -2.930945E-4, -7.341991E-4, 1.937971E-3, 2.229810E-3, 3.096991E-3, 3.991527E-4, -3.474005E-4, 3.446228E-2
290521.000000, -3.371016E-4, -8.659433E-4, 1.809889E-3, 1.860870E-3, 2.711814E-3, 3.385916E-4, -4.740282E-4, 3.380413E-2
291600.000000, -3.371016E-4, -8.659433E-4, 1.656693E-3, 1.494909E-3, 2.738755E-3, 4.074110E-4, -4.844887E-4, 4.154799E-2
292681.000000, -1.390695E-4, -9.098580E-4, 1.529448E-3, 1.705549E-3, 2.553113E-3, 4.850393E-4, -3.374905E-4, 3.744500E-2
293764.000000, -1.610730E-4, -1.041602E-3, 1.389228E-3, 1.876615E-3, 2.484917E-3, 5.373421E-4, -4.921965E-4, 3.481237E-2
294849.000000, -1.610730E-4, -1.041602E-3, 1.245240E-3, 1.366822E-3, 2.520699E-3, 2.631655E-4, -3.083110E-4, 3.383213E-2
295936.000000, -7.305874E-5, -1.085517E-3, 1.290446E-3, 1.175757E-3, 2.066485E-3, 4.817360E-4, -5.483532E-4, 3.132553E-2
297025.000000, 3.695913E-5, -1.173346E-3, 1.169479E-3, 1.056607E-3, 2.454187E-3, 4.619160E-4, -3.963999E-4, 3.404218E-2
298116.000000, 3.695913E-5, -1.173346E-3, 1.154411E-3, 9.970315E-4, 1.877053E-3, 3.688721E-4, -5.032076E-4, 3.611468E-2
299209.000000, 2.349913E-4, -1.217261E-3, 1.097486E-3, 6.710707E-4, 2.161621E-3, 2.714238E-4, -3.853888E-4, 3.259984E-2
300304.000000, 2.349913E-4, -1.217261E-3, 1.095811E-3, 1.144267E-3, 2.228554E-3, 5.026571E-4, -4.002538E-4, 4.112789E-2
301401.000000, 3.010020E-4, -1.239218E-3, 1.133483E-3, 1.469377E-3, 1.786968E-3, 3.534566E-4, -4.200738E-4, 3.356607E-2
302500.000000, 4.330234E-4, -1.370963E-3, 1.135157E-3, 8.055401E-4, 2.014286E-3, 3.947482E-4, -5.180726E-4, 3.391615E-2
303601.000000, 4.330234E-4, -1.370963E-3, 1.235613E-3, 8.532002E-4, 2.784640E-3, 4.580621E-4, -4.046582E-4, 3.912541E-2
304704.000000, 5.430413E-4, -1.392920E-3, 1.366625E-3, 1.026819E-3, 2.362418E-3, 5.070615E-4, -4.178715E-4, 3.166161E-2
305809.000000, 6.310556E-4, -1.392920E-3, 1.477546E-3, 1.202991E-3, 2.595629E-3, 4.701743E-4, -4.085121E-4, 3.489639E-2
306916.000000, 6.310556E-4, -1.392920E-3, 1.544517E-3, 1.455760E-3, 2.707604E-3, 3.479510E-4, -5.037582E-4, 3.866329E-2
308025.000000, 5.650449E-4, -1.370963E-3, 1.671761E-3, 1.456185E-3, 2.673928E-3, 3.429960E-4, -4.382421E-4, 3.313196E-2
309136.000000, 4.550270E-4, -1.305090E-3, 1.713200E-3, 1.845551E-3, 2.707604E-3, 4.294332E-4, -3.936471E-4, 3.220774E-2
310249.000000, 4.550270E-4, -1.305090E-3, 1.801936E-3, 1.605974E-3, 3.063314E-3, 3.209738E-4, -3.595127E-4, 3.887334E-2
311364.000000, 4.110199E-4, -1.261176E-3, 1.871837E-3, 1.710230E-3, 3.745267E-3, 3.523554E-4, -3.754788E-4, 3.895736E-2
312481.000000, 5.210377E-4, -1.107474E-3, 2.074005E-3, 1.982999E-3, 3.599194E-3, 3.639171E-4, -2.659183E-4, 3.458831E-2
313600.000000, 5.210377E-4, -1.107474E-3, 2.121304E-3, 2.238321E-3, 3.725061E-3, 4.134671E-4, -4.679721E-4, 4.318638E-2
314721.000000, 3.450091E-4, -9.976874E-4, 2.271151E-3, 2.268108E-3, 4.190641E-3, 2.378399E-4, -3.011538E-4, 3.884534E-2
315844.000000, 3.450091E-4, -9.976874E-4, 2.324728E-3, 2.525558E-3, 4.151071E-3, 3.655688E-4, -2.350872E-4, 4.646317E-2
316969.000000, 2.789984E-4, -9.537727E-4, 2.453647E-3, 2.471515E-3, 4.371232E-3, 3.628160E-4, -2.901427E-4, 3.575059E-2
318096.000000, 1.909841E-4, -8.879006E-4, 2.541965E-3, 2.776199E-3, 4.561505E-3, 2.934460E-4, -3.611643E-4, 2.865089E-2
319225.000000, 1.909841E-4, -8.879006E-4, 2.638654E-3, 2.824284E-3, 4.613283E-3, 3.754788E-4, -4.002538E-4, 3.817318E-2
320356.000000, 1.909841E-4, -7.781139E-4, 2.654978E-3, 2.839603E-3, 4.190641E-3, 3.462993E-4, -4.057593E-4, 4.222015E-2
321489.000000, 1.029698E-4, -7.341991E-4, 2.688463E-3, 2.626410E-3, 4.503834E-3, 1.602116E-4, -2.912438E-4, 4.322839E-2
322624.000000, 1.029698E-4, -7.341991E-4, 2.693486E-3, 3.162586E-3, 4.430587E-3, 2.719744E-4, -3.242771E-4, 4.275228E-2
323761.000000, 1.495555E-5, -7.781139E-4, 2.758364E-3, 3.149819E-3, 4.225159E-3, 4.167704E-4, -3.292321E-4, 3.918142E-2
324900.000000, -7.305874E-5, -7.561565E-4, 2.760039E-3, 2.937477E-3, 4.770301E-3, 3.468499E-4, -4.063099E-4, 3.575059E-2
326041.000000, -7.305874E-5, -7.561565E-4, 2.708136E-3, 3.034074E-3, 4.385966E-3, 3.259288E-4, -3.782316E-4, 3.213773E-2
327184.000000, -7.305874E-5, -7.561565E-4, 2.697672E-3, 3.091946E-3, 4.351868E-3, 3.804338E-4, -3.143671E-4, 4.446069E-2
328329.000000, -7.305874E-5, -7.561565E-4, 2.798547E-3, 2.557047E-3, 3.957851E-3, 3.881415E-4, -2.895921E-4, 3.932145E-2
329476.000000, -1.610730E-4, -7.122418E-4, 2.686371E-3, 2.960456E-3, 4.315665E-3, 2.972999E-4, -3.479510E-4, 4.178604E-2
330625.000000, -2.270837E-4, -7.561565E-4, 2.693486E-3, 2.960030E-3, 4.249996E-3, 3.809843E-4, -5.549598E-4, 4.726136E-2
331776.000000, -2.270837E-4, -7.561565E-4, 2.596797E-3, 3.020456E-3, 4.289145E-3, 3.991527E-4, -3.501532E-4, 3.932145E-2
332929.000000, -1.830766E-4, -7.122418E-4, 2.668791E-3, 2.553218E-3, 4.429745E-3, 2.455477E-4, -2.345366E-4, 3.730497E-2
334084.000000, -7.305874E-5, -6.902844E-4, 2.397977E-3, 2.625133E-3, 3.987739E-3, 1.706722E-4, -2.642666E-4, 4.128192E-2
