90Deg 	 _20180413_105125_ 	 Reg 1 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
22316176.000000, 2.897424E-3, 3.525528E-3, -2.192460E-3, -4.015360E-3, -1.978925E-3, -8.643720E-5, 1.156166E-4, 2.646636E-3
22325625.000000, 3.359499E-3, 4.074462E-3, -1.412668E-3, -4.367279E-3, -2.445768E-3, -1.486500E-5, -6.606665E-6, 4.327040E-3
22335076.000000, 3.711556E-3, 3.986633E-3, -6.027382E-4, -4.678346E-3, -3.042687E-3, 4.844887E-5, -7.652720E-5, 2.856687E-3
22344529.000000, 3.711556E-3, 3.986633E-3, 1.209662E-4, -5.223032E-3, -3.289369E-3, -7.817886E-5, 7.487553E-5, -8.402020E-3
22353984.000000, 3.843577E-3, 3.920761E-3, 8.748075E-4, -5.443460E-3, -3.411868E-3, 3.248277E-5, -3.303332E-5, -4.649118E-3
22363441.000000, 3.887584E-3, 3.635315E-3, 1.656693E-3, -5.504311E-3, -3.843350E-3, -4.019054E-5, 5.340387E-5, -2.730656E-3
22372900.000000, 3.887584E-3, 3.635315E-3, 2.390024E-3, -5.346863E-3, -4.025204E-3, -1.926944E-5, -2.092110E-5, -6.567579E-3
22382361.000000, 3.865581E-3, 3.635315E-3, 2.822405E-3, -5.633674E-3, -4.434376E-3, 1.376388E-5, 4.844887E-5, -9.970397E-3
22391824.000000, 3.865581E-3, 3.635315E-3, 3.135076E-3, -4.902178E-3, -4.611599E-3, 5.670720E-5, -7.707775E-6, -8.738101E-3
22401289.000000, 3.513524E-3, 3.064424E-3, 3.148888E-3, -4.711963E-3, -4.411223E-3, 7.652720E-5, -9.029108E-5, -1.176283E-3
22410756.000000, 3.117459E-3, 2.427660E-3, 3.227998E-3, -4.230256E-3, -4.209163E-3, -5.065110E-5, -1.871888E-5, -9.522289E-4
22420225.000000, 3.117459E-3, 2.427660E-3, 3.215441E-3, -3.691953E-3, -3.982687E-3, -2.532555E-5, 1.266277E-5, -4.313037E-3
22429696.000000, 2.655384E-3, 1.725025E-3, 3.290783E-3, -2.910242E-3, -3.432495E-3, -7.432498E-5, -2.752777E-5, -7.169724E-3
22439169.000000, 2.083291E-3, 1.241963E-3, 3.357754E-3, -2.181299E-3, -3.053632E-3, -8.258331E-5, -9.909997E-6, 3.500842E-4
22448644.000000, 2.083291E-3, 1.241963E-3, 3.288272E-3, -1.518739E-3, -2.797268E-3, -8.698775E-5, 6.992053E-5, -1.376531E-2
22458121.000000, 1.313166E-3, 1.221378E-4, 3.396262E-3, -8.059657E-4, -1.957877E-3, -8.478553E-5, 3.743777E-5, -2.114508E-3
22467600.000000, 4.770306E-4, -8.439859E-4, 3.336826E-3, 2.548962E-4, -1.533972E-3, -7.983053E-5, 1.310322E-4, -7.015686E-3
22477081.000000, 4.770306E-4, -8.439859E-4, 3.394588E-3, 1.197459E-3, -7.118406E-4, -7.983053E-5, 5.285332E-5, -1.050252E-2
22486564.000000, -2.710909E-4, -1.766195E-3, 3.289109E-3, 1.743422E-3, -1.220779E-4, -7.762831E-5, 8.258331E-6, -8.037932E-3
22496049.000000, -1.041216E-3, -2.293172E-3, 3.470767E-3, 2.616197E-3, 4.971519E-4, -1.436950E-4, 1.937955E-4, -7.421784E-3
22505536.000000, -1.041216E-3, -2.293172E-3, 3.386217E-3, 3.163862E-3, 1.416525E-3, -1.640655E-4, 1.646161E-4, -4.607107E-3
22515025.000000, -1.767334E-3, -3.171466E-3, 3.375334E-3, 3.301736E-3, 2.033650E-3, -1.789305E-4, 2.009527E-4, -1.099264E-2
22524516.000000, -1.767334E-3, -3.171466E-3, 3.263576E-3, 3.293225E-3, 2.765697E-3, -1.222233E-4, 1.123133E-4, -1.155278E-2
22534009.000000, -2.471448E-3, -4.005845E-3, 3.284923E-3, 3.264289E-3, 3.173184E-3, -2.059077E-4, 2.549071E-4, -7.841885E-3
22543504.000000, -2.955527E-3, -4.401078E-3, 3.234695E-3, 3.407269E-3, 3.531420E-3, -1.503016E-4, 1.679194E-4, 6.721616E-4
22553001.000000, -2.955527E-3, -4.401078E-3, 3.052618E-3, 3.291097E-3, 3.720430E-3, -2.174694E-4, 2.251772E-4, -1.407338E-2
22562500.000000, -3.417602E-3, -4.620651E-3, 2.782641E-3, 3.493653E-3, 3.623610E-3, -1.293805E-4, 1.029539E-4, -9.830363E-3
22572001.000000, -3.835670E-3, -4.884140E-3, 2.272825E-3, 3.391098E-3, 3.566780E-3, -1.145155E-4, 8.313386E-5, -5.741380E-3
22581504.000000, -3.835670E-3, -4.884140E-3, 1.587211E-3, 3.745570E-3, 3.635818E-3, -2.339860E-4, 1.024033E-4, -6.917663E-3
22591009.000000, -4.121716E-3, -5.037841E-3, 7.379357E-4, 3.720464E-3, 3.666127E-3, -2.152672E-4, 1.915933E-4, 0.000000E+0
22600516.000000, -4.077709E-3, -4.730438E-3, -1.716129E-5, 3.314502E-3, 3.288106E-3, -2.048066E-4, 1.937955E-4, -4.299033E-3
22610025.000000, -4.077709E-3, -4.730438E-3, -9.225243E-4, 3.751102E-3, 3.587407E-3, -1.943461E-4, 1.734249E-4, -2.478596E-3
22619536.000000, -3.967691E-3, -4.247376E-3, -1.635764E-3, 3.407269E-3, 3.613507E-3, -1.431444E-4, 1.574588E-4, -8.640077E-3
22629049.000000, -3.967691E-3, -4.247376E-3, -2.318031E-3, 3.805145E-3, 3.501111E-3, -2.081099E-4, 1.860877E-4, -1.111867E-2
22638564.000000, -3.813666E-3, -3.852144E-3, -3.021225E-3, 3.516206E-3, 3.738952E-3, -2.416938E-4, 1.789305E-4, -7.197730E-3
22648081.000000, -3.417602E-3, -3.281253E-3, -3.739907E-3, 3.430248E-3, 3.853032E-3, -1.414927E-4, 2.004022E-4, -6.539572E-3
22657600.000000, -3.417602E-3, -3.281253E-3, -4.176892E-3, 3.421312E-3, 3.736427E-3, -1.431444E-4, 1.090100E-4, -8.191969E-3
22667121.000000, -2.955527E-3, -2.490788E-3, -4.593786E-3, 3.501738E-3, 3.528052E-3, -1.315827E-4, -4.404443E-6, 8.962154E-4
22676644.000000, -2.339427E-3, -1.546621E-3, -5.106113E-3, 2.938753E-3, 3.761263E-3, -2.235255E-4, 1.772788E-4, -4.144996E-3
22686169.000000, -2.339427E-3, -1.546621E-3, -5.384042E-3, 3.133649E-3, 3.645500E-3, -1.684699E-4, 1.646161E-4, -1.862448E-3
22695696.000000, -1.679320E-3, -8.439859E-4, -5.659460E-3, 3.235778E-3, 3.427864E-3, -1.480994E-4, 1.959977E-4, -6.441548E-4
22705225.000000, -8.431838E-4, 3.430837E-5, -5.823957E-3, 2.434067E-3, 3.399660E-3, -1.458972E-4, 1.525038E-4, -2.058495E-3
22714756.000000, -8.431838E-4, 3.430837E-5, -5.958318E-3, 2.000871E-3, 2.929870E-3, -1.046055E-4, 1.409422E-4, -3.724895E-3
22724289.000000, -2.905159E-5, 9.784747E-4, -5.806378E-3, 1.108096E-3, 2.759803E-3, -1.332344E-4, 8.753831E-5, -5.041212E-3
22733824.000000, 8.070842E-4, 1.988513E-3, -5.546447E-3, 7.749015E-4, 2.226449E-3, -2.147166E-4, 8.313386E-5, -5.615350E-3
22743361.000000, 8.070842E-4, 1.988513E-3, -5.153411E-3, -4.085148E-4, 1.561756E-3, -1.723238E-4, 1.684700E-4, -1.456350E-3
22752900.000000, 1.555206E-3, 2.581362E-3, -4.710148E-3, -1.304269E-3, 7.421496E-4, -1.552566E-4, 1.486500E-4, -5.153239E-3
22762441.000000, 1.555206E-3, 2.581362E-3, -4.146336E-3, -2.185129E-3, 2.483654E-5, -1.079089E-4, 1.585600E-4, -5.279269E-3
22771984.000000, 2.303327E-3, 2.998552E-3, -3.477464E-3, -2.724283E-3, -5.703986E-4, -8.313386E-5, 5.560609E-5, 3.164761E-3
22781529.000000, 2.897424E-3, 3.525528E-3, -2.990251E-3, -3.134074E-3, -1.158057E-3, -6.826887E-5, 7.322387E-5, -8.962154E-4
22791076.000000, 2.897424E-3, 3.525528E-3, -2.318868E-3, -4.066850E-3, -2.002920E-3, -7.157220E-5, 2.752777E-5, 4.509084E-3
22800625.000000, 3.337495E-3, 4.052505E-3, -1.538238E-3, -4.153659E-3, -2.401989E-3, -3.853888E-5, -6.056109E-6, -1.666401E-3
22810176.000000, 3.733559E-3, 4.030547E-3, -7.513299E-4, -4.824730E-3, -2.874725E-3, -5.175221E-5, -3.908943E-5, -8.444030E-3
22819729.000000, 3.733559E-3, 4.030547E-3, -3.767113E-6, -5.105158E-3, -3.392504E-3, -6.771831E-5, -4.954999E-6, 8.346006E-3
22829284.000000, 3.909588E-3, 3.854889E-3, 8.618319E-4, -5.746016E-3, -3.700224E-3, -4.404443E-6, -4.624665E-5, 8.121952E-4
22838841.000000, 4.041609E-3, 3.701187E-3, 1.659204E-3, -5.445587E-3, -4.012996E-3, -5.340387E-5, 3.688721E-5, 5.139235E-3
22848400.000000, 4.041609E-3, 3.701187E-3, 2.306729E-3, -5.443460E-3, -4.032360E-3, -4.184221E-5, -4.404443E-6, 9.802356E-3
22857961.000000, 3.865581E-3, 3.547486E-3, 2.839985E-3, -5.149840E-3, -4.255889E-3, 9.359442E-6, 3.743777E-5, 3.038730E-3
22867524.000000, 3.865581E-3, 3.547486E-3, 3.045921E-3, -5.082179E-3, -4.630963E-3, -2.752777E-5, -2.367388E-5, 1.778428E-3
22877089.000000, 3.623541E-3, 2.998552E-3, 3.179444E-3, -4.925582E-3, -4.028151E-3, -6.826887E-5, -5.450498E-5, -9.760346E-3
22886656.000000, 3.161466E-3, 2.361788E-3, 3.312549E-3, -4.113233E-3, -4.023941E-3, -8.753831E-5, 3.743777E-5, 4.901178E-4
22896225.000000, 3.161466E-3, 2.361788E-3, 3.329291E-3, -3.768123E-3, -3.973005E-3, -8.588664E-5, 4.514554E-5, 1.540370E-4
22905796.000000, 2.699391E-3, 1.790897E-3, 3.294550E-3, -3.303438E-3, -3.524264E-3, -5.395443E-5, 5.395443E-5, -1.022246E-3
22915369.000000, 2.083291E-3, 1.110219E-3, 3.319246E-3, -2.451514E-3, -3.086888E-3, -2.642666E-5, 1.816833E-5, -3.514845E-3
22924944.000000, 2.083291E-3, 1.110219E-3, 3.363195E-3, -1.678741E-3, -2.670139E-3, -7.377442E-5, 8.148220E-5, 5.349286E-3
22934521.000000, 1.247156E-3, 2.319246E-4, 3.323431E-3, -9.000092E-4, -1.892208E-3, 6.441498E-5, 2.367388E-5, 5.419303E-3
22944100.000000, 4.990341E-4, -8.439859E-4, 3.347290E-3, 3.365992E-4, -1.289816E-3, 1.101111E-6, 1.139650E-4, 7.085703E-3
22953681.000000, 4.990341E-4, -8.439859E-4, 3.413005E-3, 1.088522E-3, -8.263413E-4, -5.340387E-5, -5.175221E-5, 2.548613E-3
22963264.000000, -2.710909E-4, -1.700323E-3, 3.369055E-3, 1.784699E-3, -3.060367E-4, -6.221276E-5, 1.596611E-5, 8.093946E-3
22972849.000000, -1.019212E-3, -2.293172E-3, 3.384961E-3, 2.831093E-3, 2.685715E-4, -1.602116E-4, 1.420433E-4, 6.917663E-3
22982436.000000, -1.019212E-3, -2.293172E-3, 3.366544E-3, 3.020031E-3, 1.744873E-3, -1.139650E-4, 1.299311E-4, 1.414340E-3
22992025.000000, -1.723327E-3, -3.193423E-3, 3.284923E-3, 3.100032E-3, 1.832853E-3, -1.172683E-4, 8.313386E-5, 4.341044E-4
23001616.000000, -1.723327E-3, -3.193423E-3, 3.230091E-3, 3.535781E-3, 2.579633E-3, 9.909997E-6, 9.909997E-5, 9.060178E-3
23011209.000000, -2.427441E-3, -3.939973E-3, 3.216696E-3, 3.629824E-3, 2.666771E-3, -1.189200E-4, 7.487553E-5, 4.649118E-3
23020804.000000, -2.955527E-3, -4.466950E-3, 3.170654E-3, 3.200884E-3, 3.206440E-3, -3.743777E-5, 9.029108E-5, 3.528848E-3
23030401.000000, -2.955527E-3, -4.466950E-3, 3.045084E-3, 3.525568E-3, 3.782311E-3, -1.778294E-4, 1.431444E-4, -7.981919E-4
23040000.000000, -3.461609E-3, -4.664566E-3, 2.828684E-3, 3.429397E-3, 3.682123E-3, -1.013022E-4, 8.588664E-5, 2.660640E-4
23049601.000000, -3.835670E-3, -4.950012E-3, 2.321379E-3, 3.605143E-3, 3.801675E-3, -2.416938E-4, 1.811327E-4, 3.598865E-3
23059204.000000, -3.835670E-3, -4.950012E-3, 1.624882E-3, 3.415354E-3, 3.837036E-3, -2.257277E-4, 1.690205E-4, 3.864929E-3
23068809.000000, -4.143720E-3, -5.037841E-3, 8.413220E-4, 3.221310E-3, 3.623189E-3, -1.238750E-4, 1.745261E-4, 7.561818E-4
23078416.000000, -4.187727E-3, -4.840225E-3, -8.245793E-5, 3.497908E-3, 3.478800E-3, -1.271783E-4, 1.640655E-4, 1.904458E-3
23088025.000000, -4.187727E-3, -4.840225E-3, -8.367178E-4, 3.498759E-3, 3.657707E-3, -1.414927E-4, 5.890943E-5, 8.303996E-3
23097636.000000, -4.077709E-3, -4.357163E-3, -1.637439E-3, 3.352800E-3, 3.529315E-3, -1.624138E-4, 7.707776E-5, -2.044491E-3
23107249.000000, -4.077709E-3, -4.357163E-3, -2.324309E-3, 3.418333E-3, 3.633292E-3, -1.095605E-4, 9.414497E-5, 9.186208E-3
23116864.000000, -3.791662E-3, -3.896059E-3, -3.036294E-3, 3.600037E-3, 3.510372E-3, -9.359442E-5, 1.337850E-4, 7.421784E-4
23126481.000000, -3.483612E-3, -3.391039E-3, -3.625219E-3, 3.419609E-3, 3.637081E-3, -1.387400E-4, 9.359442E-5, -4.341044E-4
23136100.000000, -3.483612E-3, -3.391039E-3, -4.209959E-3, 3.647271E-3, 3.724219E-3, -7.927998E-5, 8.203275E-5, -1.820438E-4
23145721.000000, -2.889516E-3, -2.578617E-3, -4.631875E-3, 3.124713E-3, 3.668652E-3, -1.844361E-4, 1.249761E-4, -1.120269E-3
23155344.000000, -2.339427E-3, -1.590536E-3, -5.054629E-3, 3.392375E-3, 3.576042E-3, -2.350872E-4, 2.147166E-4, 3.444828E-3
23164969.000000, -2.339427E-3, -1.590536E-3, -5.429666E-3, 3.297481E-3, 3.746951E-3, -9.524608E-5, 1.282794E-4, -2.884693E-3
23174596.000000, -1.525295E-3, -7.781139E-4, -5.623882E-3, 2.961307E-3, 3.465329E-3, -1.387400E-4, 8.313386E-5, -7.169724E-3
23184225.000000, -8.871909E-4, 3.430837E-5, -5.916042E-3, 2.623431E-3, 3.251904E-3, -1.728744E-4, 1.326838E-4, -8.696090E-3
23193856.000000, -8.871909E-4, 3.430837E-5, -5.884650E-3, 2.042149E-3, 3.004801E-3, -1.767283E-4, 1.084594E-4, -1.456350E-3
23203489.000000, 1.029698E-4, 9.784747E-4, -5.803029E-3, 1.312354E-3, 2.473552E-3, -1.282794E-4, 2.257277E-5, 3.836922E-3
23213124.000000, 8.510913E-4, 1.944598E-3, -5.545610E-3, 1.668102E-4, 1.791178E-3, -1.640655E-4, 1.084594E-4, -7.127713E-3
23222761.000000, 8.510913E-4, 1.944598E-3, -5.206151E-3, -3.417056E-4, 1.438415E-3, -1.376388E-4, 7.102165E-5, -5.881414E-4
23232400.000000, 1.621216E-3, 2.559404E-3, -4.749912E-3, -1.329375E-3, 8.932737E-4, -1.189200E-4, 6.716776E-5, -1.176283E-3
23242041.000000, 1.621216E-3, 2.559404E-3, -4.289068E-3, -2.100872E-3, 8.629647E-5, -8.588664E-5, 2.917944E-5, -5.069219E-3
23251684.000000, 2.325331E-3, 3.086381E-3, -3.693027E-3, -3.051095E-3, -5.510345E-4, -8.863942E-5, 5.175221E-5, 3.192768E-3
23261329.000000, 3.007441E-3, 3.635315E-3, -2.986484E-3, -3.556206E-3, -1.106279E-3, -6.166220E-5, 4.899943E-5, -4.901178E-4
23270976.000000, 3.007441E-3, 3.635315E-3, -2.293754E-3, -3.910678E-3, -1.836641E-3, -6.056109E-6, -7.487553E-5, -5.573340E-3
23280625.000000, 3.381502E-3, 4.074462E-3, -1.610650E-3, -4.408556E-3, -2.409987E-3, -8.478553E-5, 1.211222E-5, -2.044491E-3
23290276.000000, 3.689552E-3, 4.052505E-3, -8.559719E-4, -4.737495E-3, -2.857886E-3, 3.083110E-5, -5.835887E-5, -9.536292E-3
23299929.000000, 3.689552E-3, 4.052505E-3, 2.595123E-5, -5.242607E-3, -3.493113E-3, -1.706722E-5, -4.459499E-5, -6.175485E-3
23309584.000000, 3.843577E-3, 3.964675E-3, 7.149144E-4, -5.573674E-3, -3.796203E-3, -2.037055E-5, -4.294332E-5, -1.680404E-3
23319241.000000, 3.975599E-3, 3.789016E-3, 1.672180E-3, -5.638355E-3, -3.778522E-3, -5.890943E-5, -5.065110E-5, 1.960471E-4
23328900.000000, 3.975599E-3, 3.789016E-3, 2.323891E-3, -5.464311E-3, -4.284093E-3, 7.322387E-5, -2.807832E-5, -5.965434E-3
23338561.000000, 3.799570E-3, 3.569443E-3, 2.805663E-3, -5.401757E-3, -4.233157E-3, -2.862888E-5, -1.926944E-5, -1.037649E-2
23348224.000000, 3.799570E-3, 3.569443E-3, 3.000715E-3, -4.941327E-3, -4.390596E-3, 8.038109E-5, -9.029108E-5, -8.023929E-3
23357889.000000, 3.579534E-3, 3.152253E-3, 3.152237E-3, -4.566004E-3, -4.053408E-3, 1.117627E-4, -5.175221E-5, -1.960471E-3
23367556.000000, 3.095456E-3, 2.405703E-3, 3.213348E-3, -4.541748E-3, -4.143072E-3, 1.156166E-5, 2.037055E-5, 3.164761E-3
23377225.000000, 3.095456E-3, 2.405703E-3, 3.324687E-3, -3.735783E-3, -4.088769E-3, 1.926944E-5, -4.019054E-5, -3.276788E-3
23386896.000000, 2.677388E-3, 1.681110E-3, 3.263158E-3, -3.057052E-3, -3.524264E-3, -5.945998E-5, 1.376388E-5, -8.303996E-3
23396569.000000, 2.017281E-3, 1.088262E-3, 3.347290E-3, -2.286832E-3, -3.125195E-3, -3.083110E-5, -4.074110E-5, 3.038730E-3
23406244.000000, 2.017281E-3, 1.088262E-3, 3.332221E-3, -1.541718E-3, -2.734546E-3, -4.404443E-5, 9.799886E-5, -4.088983E-3
23415921.000000, 1.269159E-3, 5.626573E-5, 3.384961E-3, -6.817091E-4, -2.194456E-3, -6.441498E-5, 1.150661E-4, -1.848444E-3
23425600.000000, 4.990341E-4, -9.098580E-4, 3.413005E-3, -2.936200E-5, -1.650157E-3, -5.175221E-5, 8.974053E-5, -1.960471E-4
23435281.000000, 4.990341E-4, -9.098580E-4, 3.358173E-3, 1.097884E-3, -9.652576E-4, -5.505554E-6, 1.871888E-5, 1.050252E-3
23444964.000000, -2.270837E-4, -1.722280E-3, 3.346034E-3, 1.831083E-3, 9.050605E-5, -1.211222E-4, 7.157220E-6, -1.106266E-3
23454649.000000, -1.041216E-3, -2.402958E-3, 3.350220E-3, 2.252363E-3, 4.293776E-4, -1.299311E-4, 1.167177E-4, -6.371532E-3
23464336.000000, -1.041216E-3, -2.402958E-3, 3.314223E-3, 3.052797E-3, 1.442203E-3, -1.602116E-4, 1.646161E-4, -4.957192E-3
23474025.000000, -1.767334E-3, -3.281253E-3, 3.297480E-3, 3.188969E-3, 1.843377E-3, -1.767283E-4, 1.728744E-4, -6.889656E-3
23483716.000000, -1.767334E-3, -3.281253E-3, 3.224649E-3, 3.408120E-3, 2.723180E-3, -8.313386E-5, 1.123133E-4, -4.915182E-3
23493409.000000, -2.405437E-3, -3.961931E-3, 3.205814E-3, 3.386843E-3, 2.988805E-3, -1.018527E-4, 1.530544E-4, 7.407781E-3
23503104.000000, -2.889516E-3, -4.488907E-3, 3.135494E-3, 3.440035E-3, 3.355459E-3, -1.943461E-4, 1.695711E-4, 4.341044E-3
23512801.000000, -2.889516E-3, -4.488907E-3, 3.019132E-3, 3.445567E-3, 3.644237E-3, -1.816833E-4, 1.712227E-4, -1.092263E-3
23522500.000000, -3.461609E-3, -4.686523E-3, 2.769247E-3, 3.660037E-3, 3.562571E-3, -1.178189E-4, 1.420433E-4, 4.425064E-3
23532201.000000, -3.835670E-3, -4.928054E-3, 2.297521E-3, 3.485568E-3, 3.618558E-3, -1.409422E-4, 1.084594E-4, 1.526367E-3
23541904.000000, -3.835670E-3, -4.928054E-3, 1.567119E-3, 3.579611E-3, 3.595827E-3, -2.218738E-4, 1.921438E-4, -1.218293E-3
23551609.000000, -4.055705E-3, -5.081756E-3, 7.823039E-4, 3.754081E-3, 3.741057E-3, -1.552566E-4, 2.163683E-4, 7.561818E-4
23561316.000000, -3.989695E-3, -4.840225E-3, -8.873645E-5, 3.413652E-3, 4.057197E-3, -1.910427E-4, 2.009527E-4, -2.800673E-4
23571025.000000, -3.989695E-3, -4.840225E-3, -8.886202E-4, 3.612377E-3, 3.697278E-3, -1.095605E-4, 2.543566E-4, -1.039050E-2
23580736.000000, -4.033702E-3, -4.247376E-3, -1.629904E-3, 3.488972E-3, 3.738532E-3, -8.038109E-5, 1.134144E-4, -2.772667E-3
23590449.000000, -4.033702E-3, -4.247376E-3, -2.356957E-3, 3.348970E-3, 3.941012E-3, -1.552566E-4, 2.130649E-4, -1.260303E-3
23600164.000000, -3.769659E-3, -4.005845E-3, -3.020388E-3, 3.158756E-3, 3.384085E-3, -1.238750E-4, 7.542609E-5, 3.458831E-3
23609881.000000, -3.395598E-3, -3.434954E-3, -3.550714E-3, 3.507270E-3, 3.280108E-3, -1.128639E-4, 1.464477E-4, 1.078259E-3
23619600.000000, -3.395598E-3, -3.434954E-3, -4.126664E-3, 3.204288E-3, 3.221595E-3, -1.376388E-4, 1.249761E-4, 3.038730E-3
23629321.000000, -2.845509E-3, -2.600575E-3, -4.520955E-3, 3.558760E-3, 3.781469E-3, -1.701216E-4, 1.271783E-4, -4.383054E-3
23639044.000000, -2.273416E-3, -1.590536E-3, -4.962544E-3, 3.260884E-3, 3.416919E-3, -2.059077E-4, 1.398411E-4, 4.705131E-3
23648769.000000, -2.273416E-3, -1.590536E-3, -5.338000E-3, 3.172373E-3, 3.658970E-3, -2.438960E-4, 1.392905E-4, 3.178764E-3
23658496.000000, -1.613309E-3, -7.561565E-4, -5.724757E-3, 3.123011E-3, 3.658128E-3, -1.651666E-4, 1.849866E-4, 5.909421E-3
23668225.000000, -8.211802E-4, 5.626573E-5, -5.827306E-3, 2.721304E-3, 3.467434E-3, -1.172683E-4, 9.469553E-5, 2.856687E-3
23677956.000000, -8.211802E-4, 5.626573E-5, -5.826469E-3, 1.863423E-3, 3.320099E-3, -2.593116E-4, 1.706722E-4, 6.735619E-3
23687689.000000, 1.495555E-5, 9.565174E-4, -5.715967E-3, 1.334907E-3, 2.969441E-3, -1.541555E-4, 1.503016E-4, 6.721616E-4
23697424.000000, 7.850806E-4, 1.966556E-3, -5.575747E-3, 5.697930E-4, 2.027757E-3, -2.411433E-4, 1.937955E-4, 7.001683E-4
23707161.000000, 7.850806E-4, 1.966556E-3, -5.180618E-3, -2.719177E-4, 1.320126E-3, -9.965053E-5, 1.602116E-4, 4.495081E-3
23716900.000000, 1.555206E-3, 2.537447E-3, -4.605087E-3, -1.137458E-3, 4.891536E-4, -1.860877E-4, 1.739755E-4, 4.789151E-3
23726641.000000, 1.555206E-3, 2.537447E-3, -4.144243E-3, -1.722145E-3, -1.603851E-4, -6.936998E-5, -6.056109E-6, 5.209252E-3
23736384.000000, 2.303327E-3, 2.998552E-3, -3.605546E-3, -2.666836E-3, -6.529065E-4, -9.579664E-5, 4.899943E-5, -4.481077E-4
23746129.000000, 2.919427E-3, 3.503571E-3, -2.948394E-3, -3.286842E-3, -1.302445E-3, -1.398411E-4, 1.211222E-4, 3.976956E-3
23755876.000000, 2.919427E-3, 3.503571E-3, -2.331425E-3, -3.668548E-3, -2.000815E-3, -6.056109E-5, 6.771831E-5, -3.220774E-4
23765625.000000, 3.293488E-3, 3.920761E-3, -1.566701E-3, -4.368130E-3, -2.270229E-3, -5.505554E-5, 8.093164E-5, 5.601346E-5
23775376.000000, 3.667549E-3, 4.030547E-3, -7.400285E-4, -4.659622E-3, -3.106252E-3, 5.505554E-6, -1.651666E-6, -3.094744E-3
23785129.000000, 3.667549E-3, 4.030547E-3, 1.883557E-5, -5.157074E-3, -3.430390E-3, -1.293805E-4, 8.863942E-5, 6.441548E-3
23794884.000000, 3.843577E-3, 3.832931E-3, 8.049066E-4, -5.389842E-3, -3.560466E-3, 7.157220E-6, 8.313386E-5, 3.682885E-3
23804641.000000, 4.019606E-3, 3.745102E-3, 1.644973E-3, -5.257075E-3, -3.956588E-3, 1.101111E-6, -1.596611E-5, 6.427545E-3
23814400.000000, 4.019606E-3, 3.745102E-3, 2.331425E-3, -5.581333E-3, -4.089190E-3, 1.321333E-5, -3.468499E-5, 4.144996E-3
23824161.000000, 3.777566E-3, 3.591400E-3, 2.812778E-3, -5.394097E-3, -4.443637E-3, -4.404443E-6, -3.303332E-5, 2.338562E-3
23833924.000000, 3.777566E-3, 3.591400E-3, 3.041316E-3, -5.217500E-3, -4.461738E-3, -4.129165E-5, 3.853888E-6, 8.247983E-3
23843689.000000, 3.579534E-3, 2.998552E-3, 3.120426E-3, -4.962604E-3, -4.148966E-3, -3.248277E-5, -5.120165E-5, 4.677124E-3
23853456.000000, 3.183470E-3, 2.339831E-3, 3.241392E-3, -4.381747E-3, -3.870291E-3, 3.853888E-6, 3.138166E-5, 6.511565E-3
23863225.000000, 3.183470E-3, 2.339831E-3, 3.346871E-3, -3.825145E-3, -3.306207E-3, 2.092110E-5, 3.633666E-5, 1.268705E-2
23872996.000000, 2.721395E-3, 1.659153E-3, 3.299992E-3, -3.251948E-3, -3.477537E-3, -1.156166E-5, -6.661720E-5, 2.366569E-3
23882769.000000, 1.995277E-3, 1.198048E-3, 3.341430E-3, -2.413642E-3, -3.030900E-3, 3.578610E-5, 4.019054E-5, 7.785872E-3
23892544.000000, 1.995277E-3, 1.198048E-3, 3.313386E-3, -1.643421E-3, -2.465974E-3, 1.211222E-5, -2.037055E-5, 7.253744E-3
23902321.000000, 1.335170E-3, 7.822309E-5, 3.333477E-3, -1.144693E-3, -1.729297E-3, -6.661720E-5, 2.367388E-5, -3.598865E-3
23912100.000000, 4.990341E-4, -8.439859E-4, 3.295387E-3, 9.361798E-6, -1.410632E-3, -1.068077E-4, 1.761777E-5, -6.581582E-4
23921881.000000, 4.990341E-4, -8.439859E-4, 3.326780E-3, 7.859655E-4, -1.131536E-3, -1.035044E-4, 3.248277E-5, 5.769387E-3
23931664.000000, -2.270837E-4, -1.722280E-3, 3.364870E-3, 1.791508E-3, -1.658576E-4, -6.166220E-5, 1.150661E-4, 1.680404E-4
23941449.000000, -9.532016E-4, -2.402958E-3, 3.268599E-3, 2.690666E-3, 6.916346E-4, -8.643720E-5, 1.172683E-4, 2.716653E-3
23951236.000000, -9.532016E-4, -2.402958E-3, 3.330966E-3, 2.823008E-3, 1.328124E-3, -9.084164E-5, 9.084164E-5, 6.259505E-3
23961025.000000, -1.701323E-3, -3.083636E-3, 3.357754E-3, 3.042159E-3, 2.226028E-3, -2.229749E-4, 1.194705E-4, 5.657360E-3
23970816.000000, -1.701323E-3, -3.083636E-3, 3.357335E-3, 3.378758E-3, 2.653722E-3, -1.211222E-4, 1.475488E-4, 4.383054E-3
23980609.000000, -2.383434E-3, -3.961931E-3, 3.266925E-3, 3.525142E-3, 3.223278E-3, -1.596611E-4, 5.120165E-5, -3.444828E-3
23990404.000000, -2.955527E-3, -4.466950E-3, 3.258972E-3, 3.142160E-3, 3.391241E-3, -2.246266E-4, 2.136155E-4, 9.228218E-3
