% Original filename: Decay Test Spring 0Deg0005.mat
0 Deg Decay Spring Run 6 2018-04-12
Time(s) Response(deg) LoadCell(N)
7.980000 -0.342431 -1.982991
8.000000 -0.343071 -1.986071
8.020000 -0.341470 -1.989334
8.040000 -0.336992 -1.985427
8.060000 -0.332592 -1.978174
8.080000 -0.334878 -1.979126
8.100000 -0.334513 -1.986884
8.120000 -0.333470 -1.985525
8.140000 -0.328538 -1.986884
8.160000 -0.318945 -1.988494
8.180000 -0.306013 -1.991897
8.200000 -0.289840 -1.982333
8.220000 -0.276811 -1.985329
8.240000 -0.265081 -1.983341
8.260000 -0.252876 -1.988046
8.280000 -0.239290 -1.990959
8.300000 -0.225786 -1.978272
8.320000 -0.211762 -1.976297
8.340000 -0.197184 -1.986772
8.360000 -0.181998 -1.981786
8.380000 -0.164162 -1.989782
8.400000 -0.144767 -1.996602
8.420000 -0.124394 -1.984181
8.440000 -0.100823 -1.982262
8.460000 -0.079746 -1.987640
8.480000 -0.056802 -1.985441
8.500000 -0.036239 -1.991141
8.520000 -0.019002 -1.982178
8.540000 -0.000251 -1.979910
8.560000 0.015910 -1.984363
8.580000 0.029317 -1.981114
8.600000 0.043998 -1.971676
8.620000 0.057023 -1.980022
8.640000 0.068094 -1.974925
8.660000 0.078908 -1.983075
8.680000 0.087756 -1.977935
8.700000 0.098332 -1.982543
8.720000 0.107401 -1.985399
8.740000 0.119051 -1.982991
8.760000 0.128913 -1.980022
8.780000 0.137637 -1.981086
8.800000 0.143277 -1.985133
8.820000 0.149417 -1.984769
8.840000 0.152965 -1.983523
8.860000 0.155770 -1.978328
8.880000 0.159053 -1.982276
8.900000 0.163058 -1.987626
8.920000 0.165161 -1.981380
8.940000 0.169658 -1.970906
8.960000 0.168554 -1.981492
8.980000 0.165508 -1.976339
9.000000 0.163162 -1.975793
9.020000 0.156766 -1.989278
9.040000 0.148181 -1.979364
9.060000 0.140085 -1.981758
9.080000 0.137498 -1.979336
9.100000 0.135515 -1.981128
9.120000 0.133505 -1.980848
9.140000 0.136609 -1.977711
9.160000 0.142600 -1.973342
9.180000 0.151140 -1.981492
9.200000 0.159016 -1.981898
9.220000 0.164759 -1.976675
9.240000 0.170754 -1.968385
9.260000 0.173976 -1.981352
9.280000 0.174825 -1.978033
9.300000 0.174550 -1.985063
9.320000 0.172987 -1.982192
9.340000 0.167941 -1.988130
9.360000 0.161888 -1.979014
9.380000 0.154484 -1.990412
9.400000 0.149827 -1.987038
9.420000 0.143243 -1.984643
9.440000 0.137836 -1.981660
9.460000 0.131198 -1.985637
9.480000 0.123914 -1.981156
9.500000 0.116003 -1.981380
9.520000 0.105426 -1.976549
9.540000 0.096976 -1.981968
9.560000 0.088581 -1.982150
9.580000 0.081093 -1.978720
9.600000 0.075085 -1.976507
9.620000 0.066760 -1.984979
9.640000 0.059864 -1.978650
9.660000 0.054376 -1.977557
9.680000 0.049713 -1.982178
9.700000 0.042856 -1.977137
9.720000 0.032020 -1.985329
9.740000 0.023620 -1.984447
9.760000 0.013939 -1.977039
9.780000 0.008152 -1.985945
9.800000 0.004106 -1.982164
9.820000 0.000349 -1.983117
9.840000 -0.004056 -1.979770
9.860000 -0.001492 -1.979098
9.880000 0.002269 -1.979756
9.900000 0.002033 -1.981198
9.920000 0.007918 -1.978678
9.940000 0.016788 -1.964800
9.960000 0.024861 -1.975821
9.980000 0.031984 -1.981464
10.000000 0.038164 -1.988648
10.020000 0.043164 -1.977305
10.040000 0.047604 -1.975387
10.060000 0.051411 -1.985637
10.080000 0.053393 -1.983621
10.100000 0.053671 -1.979476
10.120000 0.051074 -1.987374
10.140000 0.045835 -1.980666
10.160000 0.046995 -1.982795
10.180000 0.047248 -1.983831
10.200000 0.046599 -1.979742
10.220000 0.044630 -1.984363
10.240000 0.043021 -1.981450
10.260000 0.039161 -1.977417
10.280000 0.034499 -1.977095
10.300000 0.028386 -1.980876
10.320000 0.023016 -1.974085
10.340000 0.018012 -1.973048
10.360000 0.014462 -1.984139
10.380000 0.007903 -1.981996
10.400000 0.002131 -1.984909
10.420000 -0.002653 -1.983243
10.440000 -0.005168 -1.982234
10.460000 -0.007659 -1.984811
10.480000 -0.011284 -1.983355
10.500000 -0.017038 -1.980022
10.520000 -0.022962 -1.976619
10.540000 -0.023472 -1.981758
10.560000 -0.024686 -1.987402
10.580000 -0.022597 -1.983089
10.600000 -0.020137 -1.985357
10.620000 -0.016611 -1.982108
10.640000 -0.014288 -1.983845
10.660000 -0.008277 -1.986127
10.680000 -0.003436 -1.986057
10.700000 0.003975 -1.986071
10.720000 0.014512 -1.990693
10.740000 0.024307 -1.988284
10.760000 0.032786 -1.990973
10.780000 0.040873 -1.987220
10.800000 0.049595 -1.988088
10.820000 0.057267 -1.983495
10.840000 0.064527 -1.986828
10.860000 0.070556 -1.976549
10.880000 0.076886 -1.981562
10.900000 0.080899 -1.976521
10.920000 0.086666 -1.983327
10.940000 0.091244 -1.977235
10.960000 0.098030 -1.985203
10.980000 0.101069 -1.980106
11.000000 0.102534 -1.977067
