% Original filename: Decay 90Deg Spring0006.mat
90 Deg Decay Spring Run 1 2018-04-13
Time(s) Response(deg) LoadCell(N)
15.580000 0.024340 0.072341
15.600000 0.024177 0.074512
15.620000 0.025305 0.074400
15.640000 0.024037 0.069471
15.660000 0.021113 0.071221
15.680000 0.019400 0.073518
15.700000 0.015485 0.070675
15.720000 0.015390 0.074554
15.740000 0.016308 0.079357
15.760000 0.013328 0.081416
15.780000 0.010290 0.072579
15.800000 0.008790 0.067258
15.820000 0.008427 0.068042
15.840000 0.006116 0.070871
15.860000 0.002938 0.073000
15.880000 0.001017 0.076738
15.900000 -0.003308 0.070535
15.920000 -0.006486 0.070367
15.940000 -0.008181 0.076738
15.960000 -0.008847 0.069695
15.980000 -0.008655 0.075072
16.000000 -0.011281 0.078041
16.020000 -0.014505 0.076094
16.040000 -0.015781 0.074484
16.060000 -0.014834 0.076892
16.080000 -0.016763 0.078321
16.100000 -0.018025 0.068378
16.120000 -0.021388 0.070829
16.140000 -0.019931 0.072579
16.160000 -0.013702 0.073756
16.180000 -0.010997 0.072846
16.200000 -0.011866 0.072537
16.220000 -0.011533 0.074470
16.240000 -0.007343 0.077299
16.260000 -0.006274 0.077859
16.280000 -0.003785 0.079371
16.300000 -0.004475 0.074988
16.320000 -0.004208 0.074442
16.340000 -0.006232 0.078097
16.360000 -0.004561 0.073448
16.380000 -0.003931 0.076612
16.400000 -0.001465 0.077901
16.420000 0.000935 0.081164
16.440000 0.002575 0.074414
16.460000 0.003833 0.061237
16.480000 0.005215 0.074176
16.500000 0.007518 0.077271
16.520000 0.013010 0.075814
16.540000 0.013988 0.070367
16.560000 0.012432 0.067020
16.580000 0.011644 0.072425
16.600000 0.012078 0.076864
16.620000 0.010641 0.083712
16.640000 0.009466 0.078279
16.660000 0.008149 0.075618
16.680000 0.007156 0.077243
16.700000 0.007852 0.074764
16.720000 0.007678 0.068799
16.740000 0.006167 0.064457
16.760000 0.004559 0.073350
16.780000 -0.000319 0.070941
16.800000 -0.005831 0.067846
16.820000 -0.007227 0.073252
16.840000 -0.005404 0.074218
16.860000 -0.004483 0.075002
16.880000 -0.002618 0.074918
16.900000 0.002114 0.076262
16.920000 0.003902 0.074106
16.940000 0.009580 0.072986
16.960000 0.012131 0.075128
16.980000 0.015056 0.074078
17.000000 0.014007 0.074428
17.020000 0.014844 0.077761
17.040000 0.017516 0.077061
17.060000 0.017169 0.073196
17.080000 0.019446 0.073812
17.100000 0.019875 0.077607
17.120000 0.019619 0.066362
17.140000 0.019599 0.069835
17.160000 0.022654 0.068126
17.180000 0.020647 0.075954
17.200000 0.021536 0.069835
17.220000 0.020146 0.073994
17.240000 0.018170 0.073434
17.260000 0.013891 0.070325
17.280000 0.011565 0.087955
17.300000 0.012204 0.083082
17.320000 0.009407 0.079497
17.340000 0.005772 0.072509
17.360000 0.000150 0.069331
17.380000 -0.004870 0.072635
17.400000 -0.007692 0.078881
17.420000 -0.009899 0.069947
17.440000 -0.012716 0.061195
17.460000 -0.016146 0.071921
17.480000 -0.019472 0.064808
17.500000 -0.021239 0.070451
17.520000 -0.026797 0.074988
17.540000 -0.028836 0.071711
17.560000 -0.030840 0.070941
17.580000 -0.036245 0.069247
17.600000 -0.035566 0.089552
17.620000 -0.032701 0.073084
17.640000 -0.031591 0.074806
17.660000 -0.030023 0.069065
17.680000 -0.028807 0.070633
17.700000 -0.025613 0.073490
17.720000 -0.022735 0.080911
17.740000 -0.017419 0.070507
17.760000 -0.013273 0.077243
17.780000 -0.010535 0.075926
17.800000 -0.011407 0.073700
