% Original filename: Decay 90Deg0003.mat
90 Deg Decay Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
6.280000 -2.457104 0.031984
6.300000 -2.365894 0.026774
6.320000 -2.274070 0.038985
6.340000 -2.180449 0.037991
6.360000 -2.077180 0.028063
6.380000 -1.982058 0.030933
6.400000 -1.883267 0.034546
6.420000 -1.784222 0.032852
6.440000 -1.684045 0.035877
6.460000 -1.578392 0.039588
6.480000 -1.474817 0.033888
6.500000 -1.376835 0.037655
6.520000 -1.271812 0.038187
6.540000 -1.165924 0.036339
6.560000 -1.061918 0.040036
6.580000 -0.953626 0.033958
6.600000 -0.844480 0.036591
6.620000 -0.738445 0.035373
6.640000 -0.631038 0.032936
6.660000 -0.524218 0.040722
6.680000 -0.415202 0.031690
6.700000 -0.302079 0.029071
6.720000 -0.189587 0.029379
6.740000 -0.085386 0.035779
6.760000 0.019006 0.035429
6.780000 0.123846 0.040050
6.800000 0.230803 0.030289
6.820000 0.340738 0.032908
6.840000 0.443093 0.032516
6.860000 0.546043 0.026676
6.880000 0.647105 0.030723
6.900000 0.749079 0.032754
6.920000 0.851509 0.034378
6.940000 0.951792 0.037459
6.960000 1.049555 0.035218
6.980000 1.143553 0.034742
7.000000 1.238281 0.031186
7.020000 1.331302 0.034700
7.040000 1.427917 0.033944
7.060000 1.520656 0.031704
7.080000 1.607471 0.035050
7.100000 1.692388 0.029491
7.120000 1.774032 0.035835
7.140000 1.857264 0.035134
7.160000 1.939108 0.036493
7.180000 2.021512 0.029015
7.200000 2.101738 0.032054
7.220000 2.176326 0.036969
7.240000 2.249697 0.033860
7.260000 2.321574 0.034644
7.280000 2.391003 0.042724
7.300000 2.459813 0.037963
7.320000 2.529962 0.034140
7.340000 2.590364 0.035471
7.360000 2.651619 0.037291
7.380000 2.712740 0.029127
7.400000 2.770045 0.032698
7.420000 2.820327 0.028231
7.440000 2.867972 0.035288
7.460000 2.918121 0.031522
7.480000 2.963870 0.037935
7.500000 3.009028 0.032166
7.520000 3.044714 0.033580
7.540000 3.072137 0.034210
7.560000 3.103925 0.031410
7.580000 3.135644 0.038971
7.600000 3.168625 0.027923
7.620000 3.197652 0.025612
7.640000 3.214711 0.034854
7.660000 3.233410 0.039335
7.680000 3.249843 0.037473
7.700000 3.263738 0.031928
7.720000 3.277233 0.035359
7.740000 3.289336 0.036143
7.760000 3.294784 0.042696
7.780000 3.295285 0.035849
7.800000 3.300779 0.040512
7.820000 3.297011 0.034938
7.840000 3.293945 0.036395
7.860000 3.284006 0.035246
7.880000 3.272566 0.034686
7.900000 3.260601 0.037739
7.920000 3.244910 0.033118
7.940000 3.228977 0.039798
7.960000 3.211587 0.034994
7.980000 3.191701 0.030107
8.000000 3.160326 0.032278
8.020000 3.130234 0.030737
8.040000 3.098564 0.034518
8.060000 3.070096 0.037543
8.080000 3.035870 0.036395
8.100000 2.997724 0.033902
8.120000 2.955624 0.035288
8.140000 2.908370 0.038271
8.160000 2.864995 0.036661
8.180000 2.815167 0.034364
8.200000 2.762296 0.038257
8.220000 2.707671 0.031648
8.240000 2.651963 0.031592
8.260000 2.597126 0.034616
8.280000 2.535711 0.037347
8.300000 2.474522 0.034322
8.320000 2.408308 0.043705
8.340000 2.339020 0.040512
8.360000 2.273094 0.036493
8.380000 2.209484 0.036269
8.400000 2.140124 0.036871
8.420000 2.062929 0.033720
8.440000 1.987326 0.034952
8.460000 1.914869 0.038803
8.480000 1.837176 0.033342
8.500000 1.759053 0.034154
8.520000 1.682732 0.035723
8.540000 1.604591 0.036045
8.560000 1.519505 0.029813
8.580000 1.438395 0.032432
8.600000 1.358504 0.035443
8.620000 1.269761 0.035499
8.640000 1.187392 0.042514
8.660000 1.103560 0.029855
8.680000 1.016084 0.033538
8.700000 0.928753 0.033650
8.720000 0.842069 0.034784
8.740000 0.754990 0.033048
8.760000 0.667108 0.041730
8.780000 0.574866 0.036101
8.800000 0.482019 0.037571
8.820000 0.389730 0.031760
8.840000 0.300434 0.030135
8.860000 0.213843 0.032208
8.880000 0.122459 0.034560
8.900000 0.033568 0.031186
8.920000 -0.060522 0.035302
8.940000 -0.149827 0.031059
8.960000 -0.239662 0.023442
8.980000 -0.328651 0.034308
9.000000 -0.420094 0.037361
9.020000 -0.507946 0.038593
9.040000 -0.596569 0.038635
9.060000 -0.680717 0.039139
9.080000 -0.766295 0.034196
9.100000 -0.851105 0.028231
9.120000 -0.938328 0.031326
9.140000 -1.024749 0.029981
9.160000 -1.106539 0.030317
9.180000 -1.185396 0.030765
9.200000 -1.266824 0.031284
9.220000 -1.346422 0.034392
9.240000 -1.425882 0.027377
9.260000 -1.503259 0.033216
9.280000 -1.577627 0.035134
9.300000 -1.648803 0.035835
9.320000 -1.720285 0.038243
9.340000 -1.790744 0.034728
9.360000 -1.860746 0.033230
9.380000 -1.926145 0.033104
9.400000 -1.991267 0.035611
9.420000 -2.053259 0.037053
9.440000 -2.112240 0.037095
9.460000 -2.170077 0.031872
9.480000 -2.229694 0.037935
9.500000 -2.283744 0.028399
9.520000 -2.334663 0.040400
9.540000 -2.386050 0.036787
9.560000 -2.435463 0.038537
9.580000 -2.484383 0.038033
9.600000 -2.528415 0.035008
9.620000 -2.571226 0.027755
9.640000 -2.609122 0.038089
9.660000 -2.649173 0.034574
9.680000 -2.686838 0.035190
9.700000 -2.724067 0.036927
9.720000 -2.761688 0.031760
9.740000 -2.792264 0.040190
9.760000 -2.821030 0.041604
9.780000 -2.845563 0.040106
9.800000 -2.870054 0.036493
9.820000 -2.886884 0.034630
9.840000 -2.904291 0.038803
9.860000 -2.917225 0.032026
9.880000 -2.928827 0.040190
9.900000 -2.942132 0.033412
9.920000 -2.950607 0.031242
9.940000 -2.955253 0.030051
9.960000 -2.957818 0.035359
9.980000 -2.954894 0.037375
10.000000 -2.951605 0.033580
10.020000 -2.946504 0.037781
10.040000 -2.938355 0.040988
10.060000 -2.924619 0.032362
10.080000 -2.911014 0.034350
10.100000 -2.894483 0.029911
10.120000 -2.873617 0.036801
10.140000 -2.854583 0.036395
10.160000 -2.832490 0.036997
10.180000 -2.808802 0.039447
10.200000 -2.778559 0.034854
10.220000 -2.746262 0.032684
10.240000 -2.713440 0.033062
10.260000 -2.676522 0.030457
10.280000 -2.640487 0.031984
10.300000 -2.600979 0.037165
10.320000 -2.559371 0.043032
10.340000 -2.519784 0.042066
10.360000 -2.475717 0.037403
10.380000 -2.432173 0.032418
10.400000 -2.386811 0.033510
10.420000 -2.340383 0.036605
10.440000 -2.290401 0.040162
10.460000 -2.240375 0.036619
10.480000 -2.189046 0.034532
10.500000 -2.138312 0.035260
10.520000 -2.081044 0.042276
10.540000 -2.022609 0.030191
10.560000 -1.959740 0.037403
10.580000 -1.901340 0.042612
10.600000 -1.838030 0.037305
10.620000 -1.771874 0.032670
10.640000 -1.706800 0.037277
10.660000 -1.640258 0.034812
10.680000 -1.572910 0.041198
10.700000 -1.506554 0.033986
10.720000 -1.435824 0.032824
10.740000 -1.363096 0.030415
10.760000 -1.292218 0.034462
10.780000 -1.216104 0.033804
10.800000 -1.142570 0.041548
10.820000 -1.067652 0.037445
10.840000 -0.994254 0.034812
10.860000 -0.920111 0.033832
10.880000 -0.841698 0.031326
10.900000 -0.766832 0.034042
10.920000 -0.689955 0.036115
10.940000 -0.617669 0.032600
10.960000 -0.536611 0.041128
10.980000 -0.460577 0.033566
11.000000 -0.377231 0.033916
11.020000 -0.300986 0.039125
11.040000 -0.222093 0.031662
11.060000 -0.145572 0.034896
11.080000 -0.070865 0.038663
11.100000 0.006377 0.033132
11.120000 0.082498 0.032208
11.140000 0.158410 0.038873
11.160000 0.233859 0.038957
11.180000 0.307007 0.034588
11.200000 0.383523 0.043186
11.220000 0.458362 0.038845
11.240000 0.533418 0.046463
11.260000 0.604449 0.035751
11.280000 0.672006 0.028651
11.300000 0.743817 0.038173
11.320000 0.816065 0.042220
11.340000 0.882646 0.043228
11.360000 0.952715 0.042752
11.380000 1.017601 0.039181
11.400000 1.081817 0.035751
11.420000 1.145428 0.032138
11.440000 1.209007 0.044461
11.460000 1.273217 0.039321
11.480000 1.334120 0.041786
11.500000 1.391218 0.047261
11.520000 1.448353 0.039321
11.540000 1.506223 0.037305
11.560000 1.560539 0.041282
11.580000 1.615818 0.031242
11.600000 1.665626 0.037767
11.620000 1.713645 0.042052
11.640000 1.760860 0.037277
11.660000 1.808271 0.035667
11.680000 1.854373 0.032040
11.700000 1.893857 0.035204
11.720000 1.936339 0.036115
11.740000 1.974107 0.038159
11.760000 2.014079 0.030233
11.780000 2.048777 0.033468
11.800000 2.086945 0.034714
11.820000 2.119924 0.036647
11.840000 2.153320 0.041576
11.860000 2.184059 0.035597
11.880000 2.214235 0.041142
11.900000 2.242228 0.037655
11.920000 2.266697 0.031606
11.940000 2.289696 0.036185
11.960000 2.306803 0.035064
11.980000 2.324983 0.034210
12.000000 2.344075 0.038159
12.020000 2.358251 0.029491
12.040000 2.370221 0.029995
12.060000 2.374162 0.030191
12.080000 2.378728 0.040960
12.100000 2.389023 0.047569
12.120000 2.391016 0.034238
12.140000 2.387693 0.034280
12.160000 2.387859 0.036031
12.180000 2.383384 0.032404
12.200000 2.374167 0.034252
12.220000 2.369746 0.031396
12.240000 2.365513 0.038229
12.260000 2.352574 0.037235
12.280000 2.339530 0.034098
12.300000 2.321144 0.032698
12.320000 2.302922 0.035583
12.340000 2.283942 0.034952
12.360000 2.260854 0.032320
12.380000 2.234561 0.035751
12.400000 2.207286 0.040862
12.420000 2.178605 0.034714
12.440000 2.150329 0.025780
12.460000 2.118412 0.036633
12.480000 2.085670 0.037025
12.500000 2.053136 0.036913
12.520000 2.014225 0.031970
12.540000 1.979578 0.037207
12.560000 1.937428 0.035527
12.580000 1.900940 0.033174
12.600000 1.857656 0.032292
12.620000 1.817709 0.034224
12.640000 1.768985 0.034770
12.660000 1.726428 0.029827
12.680000 1.676849 0.040204
12.700000 1.630882 0.033370
12.720000 1.578763 0.039475
12.740000 1.526754 0.036787
12.760000 1.471916 0.035176
12.780000 1.421290 0.033188
12.800000 1.366022 0.032460
12.820000 1.309915 0.037683
12.840000 1.251215 0.042234
12.860000 1.189841 0.034784
12.880000 1.131237 0.038019
12.900000 1.070759 0.036255
12.920000 1.011211 0.027069
12.940000 0.947853 0.024646
12.960000 0.889677 0.032222
12.980000 0.825188 0.032110
13.000000 0.762431 0.033146
13.020000 0.703578 0.041100
13.040000 0.643193 0.028315
13.060000 0.575131 0.035050
13.080000 0.508889 0.034798
13.100000 0.440217 0.041002
13.120000 0.376407 0.040610
13.140000 0.314071 0.037865
13.160000 0.248892 0.039910
13.180000 0.182939 0.028749
13.200000 0.119226 0.024044
13.220000 0.051187 0.038929
13.240000 -0.015556 0.041086
13.260000 -0.081453 0.031466
13.280000 -0.149698 0.037669
13.300000 -0.216828 0.028259
13.320000 -0.288251 0.029309
13.340000 -0.351565 0.033762
13.360000 -0.418057 0.041478
13.380000 -0.480408 0.045385
13.400000 -0.544978 0.042780
13.420000 -0.605365 0.037823
13.440000 -0.673941 0.026032
13.460000 -0.733978 0.031340
13.480000 -0.796336 0.034966
13.500000 -0.858505 0.038761
13.520000 -0.923777 0.034280
13.540000 -0.983758 0.027335
13.560000 -1.042931 0.036731
13.580000 -1.101372 0.036031
13.600000 -1.160896 0.033286
13.620000 -1.214512 0.027629
13.640000 -1.269802 0.029085
13.660000 -1.321597 0.038033
13.680000 -1.375364 0.041842
13.700000 -1.425769 0.039209
13.720000 -1.471444 0.035765
13.740000 -1.523728 0.032362
13.760000 -1.568521 0.031802
13.780000 -1.615128 0.034686
13.800000 -1.657046 0.031900
13.820000 -1.698704 0.038299
13.840000 -1.738807 0.032082
13.860000 -1.780541 0.033594
13.880000 -1.818492 0.028175
13.900000 -1.855398 0.037403
13.920000 -1.890842 0.035260
