% Original filename: Decay 90Deg0002.mat
90 Deg Decay Run 2 2018-04-13
Time(s) Response(deg) LoadCell(N)
10.160000 -2.109435 0.035036
10.180000 -2.202471 0.040652
10.200000 -2.295812 0.036493
10.220000 -2.386427 0.036941
10.240000 -2.471003 0.033608
10.260000 -2.553680 0.042374
10.280000 -2.632280 0.032502
10.300000 -2.708424 0.035989
10.320000 -2.783189 0.033902
10.340000 -2.856888 0.039041
10.360000 -2.925067 0.046225
10.380000 -2.989618 0.035555
10.400000 -3.049170 0.042864
10.420000 -3.108237 0.034938
10.440000 -3.170006 0.042640
10.460000 -3.228856 0.032544
10.480000 -3.286207 0.039924
10.500000 -3.335443 0.039644
10.520000 -3.378801 0.038383
10.540000 -3.423421 0.048970
10.560000 -3.466292 0.041338
10.580000 -3.504926 0.045287
10.600000 -3.542315 0.041282
10.620000 -3.572761 0.040414
10.640000 -3.598160 0.039798
10.660000 -3.623353 0.037263
10.680000 -3.643948 0.040442
10.700000 -3.663055 0.033370
10.720000 -3.675893 0.036339
10.740000 -3.686703 0.038411
10.760000 -3.694894 0.043943
10.780000 -3.699157 0.042192
10.800000 -3.701476 0.044867
10.820000 -3.699624 0.036857
10.840000 -3.695011 0.043410
10.860000 -3.684519 0.037319
10.880000 -3.672932 0.049950
10.900000 -3.659582 0.039672
10.920000 -3.647327 0.042080
10.940000 -3.624355 0.038145
10.960000 -3.600155 0.042710
10.980000 -3.572498 0.037375
11.000000 -3.543072 0.036507
11.020000 -3.510690 0.042010
11.040000 -3.475965 0.044475
11.060000 -3.438394 0.039349
11.080000 -3.393804 0.045119
11.100000 -3.348952 0.045623
11.120000 -3.300989 0.045595
11.140000 -3.251460 0.041814
11.160000 -3.203174 0.041800
11.180000 -3.149933 0.037165
11.200000 -3.092608 0.033104
11.220000 -3.037619 0.039644
11.240000 -2.979761 0.039896
11.260000 -2.918653 0.035709
11.280000 -2.854668 0.038817
11.300000 -2.785450 0.035106
11.320000 -2.712493 0.042920
11.340000 -2.641088 0.043803
